subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,industry,country,plan_tier_y,seats_y,signup_date,referral_source,is_trial_y,usage_count,usage_duration_secs,error_count,is_beta_feature,total_tickets,resolution_time_hours,satisfaction_score,reason_code,feedback_text,Churned,signup_month,tenure_months
S-2beaee,A-ffdfd5,2024-09-14,2026-02-12 22:02:11.429868,Pro,92,4508,54096,False,False,False,False,annual,False,EdTech,US,Basic,3,2024-04-13,organic,False,70.0,18696.0,6.0,0.0,0.0,0.0,4.0,features,missing features,0,2024-04,17.2
S-16e21f,A-82d8a6,2024-12-13,2026-02-12 22:02:11.429868,Enterprise,27,5373,64476,False,False,False,False,annual,False,Cybersecurity,UK,Basic,5,2024-11-28,ads,False,19.0,7545.0,0.0,1.0,5.0,42.2,3.5,features,switched to competitor,0,2024-11,14.2
S-a918f3,A-d27f50,2024-12-05,2026-02-12 22:02:11.429868,Enterprise,44,8756,105072,False,False,False,False,monthly,True,Cybersecurity,UK,Enterprise,44,2024-07-20,ads,False,79.0,28388.0,5.0,0.0,4.0,37.5,3.75,Active,No feedback,0,2024-07,14.466666666666667
S-b4b400,A-35083d,2024-04-16,2026-02-12 22:02:11.429868,Pro,19,931,11172,False,True,False,False,annual,True,HealthTech,IN,Basic,19,2023-04-28,partner,False,80.0,23246.0,3.0,0.0,4.0,49.75,5.0,Active,No feedback,0,2023-04,22.233333333333334
S-52699f,A-df10db,2023-08-25,2024-12-03 00:00:00.000000,Basic,14,266,3192,False,False,False,True,monthly,True,DevTools,US,Enterprise,2,2023-06-06,other,True,67.0,25083.0,2.0,0.0,2.0,68.5,3.0,competitor,missing features,1,2023-06,15.533333333333333
S-52404a,A-cd458b,2024-10-26,2026-02-12 22:02:11.429868,Basic,26,494,5928,False,False,False,False,annual,True,DevTools,US,Basic,10,2024-06-15,other,True,22.0,10160.0,2.0,0.0,5.0,38.4,4.6,budget,switched to competitor,0,2024-06,15.8
S-dacc80,A-6965e1,2024-12-30,2026-02-12 22:02:11.429868,Basic,13,247,2964,False,False,False,False,monthly,True,DevTools,US,Basic,13,2024-11-25,organic,False,97.0,31175.0,0.0,0.0,3.0,39.0,3.0,features,switched to competitor,0,2024-11,13.633333333333333
S-91c435,A-dfbd31,2024-12-09,2026-02-12 22:02:11.429868,Basic,14,266,3192,False,False,False,False,monthly,True,DevTools,UK,Enterprise,14,2023-12-04,partner,False,58.0,7323.0,2.0,0.0,6.0,29.666666666666668,4.25,unknown,too expensive,0,2023-12,14.333333333333334
S-64d514,A-65aeb5,2024-09-06,2026-02-12 22:02:11.429868,Enterprise,56,11144,133728,False,False,False,False,annual,False,DevTools,US,Pro,9,2024-01-25,partner,False,43.0,22183.0,1.0,0.0,2.0,42.5,5.0,pricing,missing features,0,2024-01,17.466666666666665
S-006fed,A-ac9111,2023-10-09,2024-06-20 00:00:00.000000,Basic,21,399,4788,False,False,False,True,monthly,True,HealthTech,US,Pro,21,2023-08-12,event,True,104.0,39033.0,0.0,2.0,3.0,24.666666666666668,5.0,budget,missing features,1,2023-08,8.5
S-2aafa6,A-bbc346,2024-10-03,2026-02-12 22:02:11.429868,Enterprise,19,3781,45372,False,False,False,False,annual,True,FinTech,US,Enterprise,19,2024-08-29,partner,False,67.0,8693.0,2.0,1.0,3.0,45.333333333333336,4.5,competitor,too expensive,0,2024-08,16.566666666666666
S-1577c3,A-544d0a,2024-11-29,2026-02-12 22:02:11.429868,Basic,3,0,0,True,False,False,False,monthly,True,DevTools,US,Basic,2,2024-05-02,organic,True,0.0,0.0,0.0,0.0,2.0,38.5,4.0,Active,No feedback,0,2024-05,14.666666666666666
S-3ea3af,A-019782,2024-05-16,2026-02-12 22:02:11.429868,Pro,11,539,6468,False,False,False,False,monthly,False,DevTools,FR,Enterprise,11,2023-04-19,event,False,74.0,24901.0,1.0,0.0,2.0,10.0,3.0,Active,No feedback,0,2023-04,21.233333333333334
S-615537,A-7f4db3,2024-03-30,2026-02-12 22:02:11.429868,Pro,16,784,9408,False,False,False,False,annual,True,FinTech,US,Pro,4,2023-03-05,other,False,25.0,9462.0,1.0,1.0,5.0,16.6,3.25,support,missing features,0,2023-03,22.8
S-fc8463,A-4e44e8,2024-10-16,2026-02-12 22:02:11.429868,Basic,10,190,2280,False,False,False,False,annual,True,DevTools,US,Enterprise,3,2024-08-20,ads,False,47.0,7726.0,0.0,0.0,3.0,31.333333333333332,3.3333333333333335,budget,switched to competitor,0,2024-08,16.133333333333333
S-8106d9,A-3a5ad8,2024-11-06,2026-02-12 22:02:11.429868,Pro,36,1764,21168,False,False,False,False,monthly,False,HealthTech,US,Enterprise,9,2023-12-05,organic,True,70.0,20898.0,1.0,1.0,4.0,44.75,4.5,Active,No feedback,0,2023-12,15.433333333333334
S-5b699e,A-b7b7b7,2024-09-16,2026-02-12 22:02:11.429868,Basic,24,456,5472,False,False,False,False,annual,True,FinTech,US,Basic,24,2024-06-30,event,False,19.0,6532.0,3.0,0.0,3.0,17.0,5.0,Active,No feedback,0,2024-06,17.133333333333333
S-021297,A-5ed98d,2024-06-28,2026-02-12 22:02:11.429868,Enterprise,24,4776,57312,False,False,False,False,annual,True,DevTools,US,Basic,24,2024-06-22,partner,False,21.0,4575.0,0.0,0.0,5.0,35.8,5.0,features,missing features,0,2024-06,19.8
S-0f7a92,A-700ade,2024-12-23,2026-02-12 22:02:11.429868,Pro,1,49,588,False,False,False,False,monthly,False,Cybersecurity,UK,Enterprise,1,2024-10-31,organic,True,32.0,7700.0,5.0,0.0,4.0,30.25,4.666666666666667,Active,No feedback,0,2024-10,13.866666666666667
S-85caaf,A-089363,2023-06-03,2026-02-12 22:02:11.429868,Pro,2,98,1176,False,True,False,False,annual,True,FinTech,AU,Basic,2,2023-05-06,event,False,58.0,13733.0,1.0,0.0,3.0,35.0,3.6666666666666665,pricing,switched to competitor,0,2023-05,32.833333333333336
S-d8a52e,A-cc102e,2024-11-19,2026-02-12 22:02:11.429868,Enterprise,15,2985,35820,False,False,False,False,monthly,True,HealthTech,US,Enterprise,13,2024-04-15,partner,False,42.0,20381.0,7.0,0.0,4.0,33.25,4.333333333333333,unknown,switched to competitor,0,2024-04,15.0
S-7b3fd3,A-5a92e7,2024-07-08,2024-10-15 00:00:00.000000,Enterprise,4,796,9552,False,False,False,True,annual,True,HealthTech,US,Pro,4,2024-06-11,ads,False,42.0,16980.0,6.0,0.0,7.0,45.0,4.4,budget,missing features,1,2024-06,3.3
S-9a1297,A-b11cd0,2024-07-20,2026-02-12 22:02:11.429868,Pro,26,1274,15288,False,False,False,False,annual,True,DevTools,US,Pro,26,2023-01-20,ads,True,71.0,31893.0,2.0,0.0,4.0,38.5,4.0,Active,No feedback,0,2023-01,19.066666666666666
S-858aa0,A-6da850,2024-10-09,2026-02-12 22:02:11.429868,Enterprise,25,4975,59700,False,False,False,False,annual,False,FinTech,IN,Pro,5,2023-10-07,organic,False,47.0,14913.0,3.0,0.0,5.0,49.0,4.0,competitor,missing features,0,2023-10,16.366666666666667
S-8b345c,A-c43359,2024-12-10,2026-02-12 22:02:11.429868,Pro,38,0,0,True,False,True,False,monthly,True,FinTech,US,Pro,38,2024-11-16,organic,False,49.0,16920.0,5.0,0.0,3.0,26.666666666666668,4.0,support,missing features,0,2024-11,14.3
S-456829,A-f92792,2024-07-07,2026-02-12 22:02:11.429868,Pro,26,1274,15288,False,False,False,False,annual,False,FinTech,US,Pro,1,2024-07-04,ads,False,21.0,2392.0,3.0,0.0,2.0,45.0,4.0,features,No feedback,0,2024-07,19.5
S-c2cc5c,A-2bc93d,2023-11-24,2026-02-12 22:02:11.429868,Enterprise,20,3980,47760,False,False,False,False,annual,True,HealthTech,US,Basic,14,2023-03-14,event,False,40.0,11753.0,2.0,0.0,2.0,12.0,4.5,pricing,missing features,0,2023-03,27.033333333333335
S-2126cd,A-f45426,2024-12-29,2026-02-12 22:02:11.429868,Pro,9,441,5292,False,False,False,False,monthly,False,HealthTech,US,Basic,9,2024-08-05,organic,False,41.0,10589.0,3.0,1.0,3.0,17.0,4.0,pricing,switched to competitor,0,2024-08,13.666666666666666
S-91ab2e,A-c62e55,2023-11-15,2026-02-12 22:02:11.429868,Pro,34,1666,19992,False,False,False,False,annual,False,EdTech,US,Basic,1,2023-02-08,partner,True,10.0,1650.0,0.0,0.0,4.0,27.5,4.0,Active,No feedback,0,2023-02,27.333333333333332
S-8cba1c,A-4814a3,2024-10-19,2026-02-12 22:02:11.429868,Enterprise,87,0,0,True,False,False,False,monthly,False,Cybersecurity,IN,Basic,87,2024-09-17,event,False,19.0,3896.0,4.0,0.0,4.0,18.75,4.0,pricing,too expensive,0,2024-09,16.033333333333335
S-6ee525,A-9badbd,2024-09-05,2026-02-12 22:02:11.429868,Enterprise,23,4577,54924,False,False,False,False,annual,True,Cybersecurity,DE,Enterprise,5,2024-06-19,ads,True,77.0,32218.0,2.0,2.0,5.0,30.2,5.0,Active,No feedback,0,2024-06,17.5
S-400e62,A-0f3e88,2024-04-18,2026-02-12 22:02:11.429868,Basic,14,266,3192,False,False,False,False,annual,False,HealthTech,US,Basic,7,2023-07-23,other,False,92.0,24967.0,4.0,2.0,3.0,48.0,4.5,budget,missing features,0,2023-07,22.166666666666668
S-5f2554,A-81edc3,2023-11-07,2026-02-12 22:02:11.429868,Pro,12,588,7056,False,False,False,False,monthly,False,Cybersecurity,IN,Basic,5,2023-10-30,ads,False,48.0,14575.0,2.0,1.0,3.0,52.666666666666664,4.0,pricing,too expensive,0,2023-10,27.6
S-877508,A-b3fe05,2024-06-06,2026-02-12 22:02:11.429868,Pro,11,0,0,True,False,False,False,annual,True,Cybersecurity,CA,Pro,8,2024-05-28,partner,False,66.0,18086.0,4.0,1.0,4.0,48.25,3.0,Active,No feedback,0,2024-05,20.533333333333335
S-37b367,A-a8d89d,2024-09-17,2026-02-12 22:02:11.429868,Basic,13,247,2964,False,False,False,False,annual,True,EdTech,US,Pro,13,2023-12-08,ads,False,81.0,20450.0,2.0,1.0,2.0,44.5,5.0,features,switched to competitor,0,2023-12,17.1
S-ac6547,A-b20d99,2024-07-19,2026-02-12 22:02:11.429868,Basic,20,380,4560,False,False,False,False,annual,True,HealthTech,IN,Basic,20,2023-09-27,other,False,88.0,33648.0,3.0,1.0,2.0,61.5,3.5,features,missing features,0,2023-09,19.1
S-525864,A-a09355,2024-12-29,2026-02-12 22:02:11.429868,Pro,14,686,8232,False,False,False,False,monthly,True,FinTech,US,Basic,14,2024-08-10,organic,False,47.0,13330.0,1.0,0.0,5.0,32.6,4.0,support,No feedback,0,2024-08,13.666666666666666
S-856627,A-b48f73,2024-11-24,2026-02-12 22:02:11.429868,Pro,80,3920,47040,False,False,False,False,annual,False,EdTech,AU,Pro,80,2024-11-13,event,True,66.0,21262.0,2.0,1.0,3.0,28.666666666666668,4.0,Active,No feedback,0,2024-11,14.833333333333334
S-195cd5,A-ae052e,2024-11-28,2024-12-06 00:00:00.000000,Pro,40,1960,23520,False,False,False,True,monthly,True,FinTech,CA,Basic,39,2023-09-11,other,False,74.0,17438.0,3.0,0.0,4.0,31.25,4.0,unknown,too expensive,1,2023-09,0.26666666666666666
S-4e4ab7,A-eb1312,2024-10-08,2026-02-12 22:02:11.429868,Basic,25,475,5700,False,False,False,False,monthly,False,FinTech,US,Pro,25,2024-09-16,partner,False,101.0,25018.0,5.0,0.0,1.0,68.0,5.0,unknown,switched to competitor,0,2024-09,16.4
S-cfca40,A-7d514c,2024-04-01,2026-02-12 22:02:11.429868,Enterprise,34,6766,81192,False,False,False,False,monthly,True,HealthTech,DE,Enterprise,17,2024-02-03,organic,False,74.0,27353.0,2.0,1.0,3.0,33.333333333333336,5.0,Active,No feedback,0,2024-02,22.733333333333334
S-a82909,A-3a5ad8,2024-11-19,2026-02-12 22:02:11.429868,Enterprise,70,13930,167160,False,False,False,False,annual,True,HealthTech,US,Enterprise,9,2023-12-05,organic,True,61.0,13825.0,1.0,0.0,4.0,44.75,4.5,Active,No feedback,0,2023-12,15.0
S-ab212b,A-f1f639,2024-01-16,2026-02-12 22:02:11.429868,Basic,2,38,456,False,True,False,False,monthly,True,EdTech,US,Basic,2,2023-02-26,ads,False,21.0,10728.0,1.0,1.0,7.0,20.0,4.8,budget,missing features,0,2023-02,25.266666666666666
S-92e1fc,A-45ce7a,2024-04-13,2026-02-12 22:02:11.429868,Pro,16,0,0,True,False,False,False,monthly,True,FinTech,US,Enterprise,16,2023-07-23,ads,False,21.0,2163.0,2.0,0.0,5.0,45.4,3.6666666666666665,Active,No feedback,0,2023-07,22.333333333333332
S-add36b,A-e3bd71,2024-03-20,2026-02-12 22:02:11.429868,Enterprise,31,6169,74028,False,True,True,False,monthly,True,Cybersecurity,US,Basic,31,2023-03-25,partner,False,42.0,8687.0,0.0,0.0,4.0,30.25,4.0,support,switched to competitor,0,2023-03,23.133333333333333
S-dcde3f,A-ffc04f,2024-08-05,2026-02-12 22:02:11.429868,Pro,13,0,0,True,False,False,False,monthly,False,EdTech,US,Pro,13,2024-06-06,ads,False,27.0,6497.0,5.0,0.0,7.0,17.714285714285715,4.5,unknown,No feedback,0,2024-06,18.533333333333335
S-94fa70,A-1b7577,2024-12-30,2026-02-12 22:02:11.429868,Pro,41,2009,24108,False,False,False,False,monthly,True,Cybersecurity,US,Pro,4,2024-10-27,other,False,71.0,17982.0,0.0,1.0,5.0,27.2,4.0,Active,No feedback,0,2024-10,13.633333333333333
S-80f65d,A-474ad4,2024-01-06,2026-02-12 22:02:11.429868,Basic,23,437,5244,False,False,False,False,monthly,True,EdTech,US,Basic,8,2023-11-28,organic,False,22.0,7636.0,0.0,0.0,3.0,33.0,5.0,Active,No feedback,0,2023-11,25.6
S-1b373c,A-5b1bcd,2024-07-04,2026-02-12 22:02:11.429868,Pro,73,3577,42924,False,False,False,False,annual,False,DevTools,US,Pro,73,2023-09-16,organic,False,48.0,14108.0,5.0,1.0,4.0,43.25,4.5,competitor,No feedback,0,2023-09,19.6
S-54a3ed,A-f446b6,2024-07-21,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,False,False,False,monthly,True,DevTools,DE,Pro,5,2023-05-12,ads,True,62.0,28326.0,9.0,0.0,8.0,30.75,4.25,Active,No feedback,0,2023-05,19.033333333333335
S-77c22b,A-6c093d,2024-03-13,2026-02-12 22:02:11.429868,Enterprise,7,1393,16716,False,False,False,False,annual,True,DevTools,US,Basic,7,2023-04-14,partner,True,43.0,15900.0,4.0,1.0,3.0,40.333333333333336,5.0,Active,No feedback,0,2023-04,23.366666666666667
S-bf9e6d,A-9779ad,2024-10-23,2026-02-12 22:02:11.429868,Enterprise,40,7960,95520,False,False,False,False,annual,True,Cybersecurity,AU,Pro,40,2024-03-29,event,True,36.0,8555.0,0.0,0.0,3.0,20.666666666666668,5.0,unknown,switched to competitor,0,2024-03,15.9
S-9daaad,A-e693b6,2024-03-21,2026-02-12 22:02:11.429868,Enterprise,55,0,0,True,False,False,False,monthly,True,FinTech,AU,Enterprise,55,2023-05-25,event,False,83.0,26772.0,0.0,0.0,1.0,1.0,3.0,budget,missing features,0,2023-05,23.1
S-d316df,A-726cfa,2024-07-12,2026-02-12 22:02:11.429868,Basic,33,627,7524,False,False,False,False,annual,True,DevTools,US,Pro,11,2023-07-01,partner,False,44.0,12425.0,0.0,0.0,3.0,35.666666666666664,4.0,support,too expensive,0,2023-07,19.333333333333332
S-d106d4,A-19b2c8,2023-11-06,2026-02-12 22:02:11.429868,Enterprise,20,3980,47760,False,False,False,False,monthly,True,DevTools,IN,Pro,20,2023-06-06,other,False,16.0,7603.0,0.0,0.0,3.0,29.333333333333332,4.666666666666667,pricing,missing features,0,2023-06,27.633333333333333
S-4757c8,A-32728c,2024-09-17,2026-02-12 22:02:11.429868,Basic,42,798,9576,False,False,False,False,annual,True,DevTools,US,Pro,20,2023-01-03,event,False,30.0,7055.0,3.0,0.0,2.0,34.5,3.5,support,switched to competitor,0,2023-01,17.1
S-504bce,A-474ad4,2024-11-28,2024-12-30 00:00:00.000000,Enterprise,41,0,0,True,False,False,True,annual,True,EdTech,US,Basic,8,2023-11-28,organic,False,76.0,15781.0,6.0,1.0,3.0,33.0,5.0,Active,No feedback,1,2023-11,1.0666666666666667
S-16be20,A-9c18c4,2024-03-03,2026-02-12 22:02:11.429868,Pro,11,539,6468,False,False,False,False,monthly,True,HealthTech,US,Pro,11,2023-07-27,ads,False,88.0,33641.0,5.0,0.0,4.0,42.25,4.0,Active,No feedback,0,2023-07,23.7
S-2ae5d8,A-c9bb3e,2024-06-08,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,False,False,False,monthly,True,EdTech,US,Pro,5,2024-03-24,ads,False,62.0,24219.0,3.0,0.0,7.0,27.714285714285715,4.2,pricing,switched to competitor,0,2024-03,20.466666666666665
S-6522e4,A-9f0b68,2024-05-17,2026-02-12 22:02:11.429868,Basic,22,418,5016,False,False,False,False,annual,False,EdTech,US,Basic,10,2024-04-28,ads,False,71.0,24201.0,1.0,2.0,3.0,30.333333333333332,3.0,features,too expensive,0,2024-04,21.2
S-bc736c,A-d49cc5,2024-09-28,2026-02-12 22:02:11.429868,Basic,50,950,11400,False,False,False,False,monthly,True,Cybersecurity,FR,Basic,50,2023-09-19,event,False,56.0,15344.0,0.0,1.0,4.0,32.0,4.5,competitor,missing features,0,2023-09,16.733333333333334
S-1b7677,A-ced9aa,2024-12-04,2024-12-20 00:00:00.000000,Enterprise,6,1194,14328,False,False,False,True,annual,True,DevTools,US,Enterprise,3,2024-10-05,other,False,50.0,13645.0,3.0,1.0,7.0,28.857142857142858,3.0,Active,No feedback,1,2024-10,0.5333333333333333
S-b8d2f6,A-17939a,2024-12-28,2024-12-30 00:00:00.000000,Basic,19,0,0,True,False,False,True,monthly,True,HealthTech,US,Basic,1,2024-12-26,organic,False,43.0,9748.0,5.0,0.0,7.0,38.0,4.5,Active,No feedback,1,2024-12,0.06666666666666667
S-509f0d,A-794a0b,2024-02-05,2026-02-12 22:02:11.429868,Pro,35,1715,20580,False,False,False,False,monthly,True,HealthTech,DE,Basic,23,2023-06-02,organic,False,59.0,14739.0,9.0,0.0,0.0,0.0,4.0,budget,switched to competitor,0,2023-06,24.6
S-708ac6,A-ab438f,2024-10-23,2026-02-12 22:02:11.429868,Enterprise,30,5970,71640,False,False,False,False,monthly,True,Cybersecurity,US,Enterprise,13,2024-09-13,ads,False,32.0,7372.0,2.0,0.0,2.0,33.5,3.5,budget,No feedback,0,2024-09,15.9
S-81510a,A-b54c01,2024-10-29,2026-02-12 22:02:11.429868,Pro,29,1421,17052,False,False,False,False,annual,True,DevTools,US,Enterprise,29,2024-09-29,event,False,57.0,8606.0,6.0,1.0,5.0,42.6,3.0,budget,too expensive,0,2024-09,15.7
S-80c24c,A-139c3b,2024-11-26,2024-12-31 00:00:00.000000,Pro,17,833,9996,False,True,False,True,monthly,True,HealthTech,US,Enterprise,10,2024-11-21,organic,True,44.0,12381.0,0.0,0.0,9.0,28.444444444444443,4.5,Active,No feedback,1,2024-11,1.1666666666666667
S-843a53,A-bb1eaa,2024-09-11,2026-02-12 22:02:11.429868,Enterprise,21,4179,50148,False,False,False,False,annual,True,Cybersecurity,US,Basic,21,2024-06-11,organic,False,15.0,3294.0,0.0,0.0,6.0,23.5,4.5,pricing,too expensive,0,2024-06,17.3
S-3b5031,A-dcc2f0,2024-03-13,2026-02-12 22:02:11.429868,Pro,22,1078,12936,False,True,False,False,annual,True,FinTech,UK,Basic,15,2023-07-22,organic,False,48.0,12334.0,3.0,0.0,2.0,27.0,4.0,features,No feedback,0,2023-07,23.366666666666667
S-a29ba3,A-95b24a,2023-10-12,2026-02-12 22:02:11.429868,Enterprise,38,7562,90744,False,False,False,False,monthly,False,FinTech,US,Pro,38,2023-06-06,event,False,56.0,18856.0,2.0,1.0,5.0,21.2,4.25,Active,No feedback,0,2023-06,28.466666666666665
S-ce7c30,A-075038,2024-07-02,2026-02-12 22:02:11.429868,Enterprise,17,3383,40596,False,False,False,False,monthly,True,HealthTech,UK,Basic,17,2023-05-12,ads,False,32.0,10179.0,0.0,1.0,2.0,43.5,3.0,features,No feedback,0,2023-05,19.666666666666668
S-90c2a9,A-ced9aa,2024-11-07,2026-02-12 22:02:11.429868,Pro,3,147,1764,False,False,False,False,annual,True,DevTools,US,Enterprise,3,2024-10-05,other,False,30.0,13456.0,3.0,0.0,7.0,28.857142857142858,3.0,Active,No feedback,0,2024-10,15.4
S-3c52a6,A-2f6a32,2024-09-25,2024-11-16 00:00:00.000000,Basic,19,361,4332,False,False,False,True,annual,True,HealthTech,US,Basic,19,2024-08-26,organic,False,38.0,16502.0,2.0,1.0,2.0,41.0,3.5,Active,No feedback,1,2024-08,1.7333333333333334
S-44ed0c,A-993085,2023-10-30,2026-02-12 22:02:11.429868,Enterprise,31,6169,74028,False,False,True,False,annual,False,HealthTech,US,Basic,31,2023-06-01,ads,True,41.0,16823.0,5.0,0.0,4.0,46.5,3.5,features,No feedback,0,2023-06,27.866666666666667
S-2c9cea,A-df1e44,2024-06-03,2026-02-12 22:02:11.429868,Basic,35,0,0,True,False,False,False,annual,True,Cybersecurity,UK,Enterprise,12,2024-02-23,organic,False,40.0,15615.0,3.0,0.0,2.0,53.0,5.0,budget,missing features,0,2024-02,20.633333333333333
S-47cf94,A-e5d6ab,2023-10-02,2024-05-03 00:00:00.000000,Basic,35,665,7980,False,False,False,True,annual,True,EdTech,US,Pro,3,2023-04-15,partner,False,5.0,605.0,1.0,0.0,3.0,42.666666666666664,4.0,features,switched to competitor,1,2023-04,7.133333333333334
S-f3d5d7,A-49b828,2024-11-22,2026-02-12 22:02:11.429868,Enterprise,20,3980,47760,False,False,False,False,annual,True,FinTech,IN,Pro,6,2023-05-05,ads,False,37.0,8912.0,3.0,1.0,3.0,13.666666666666666,3.5,Active,No feedback,0,2023-05,14.9
S-519f1c,A-0354fe,2024-11-03,2026-02-12 22:02:11.429868,Basic,34,646,7752,False,False,False,False,monthly,False,Cybersecurity,US,Basic,34,2024-10-22,other,False,55.0,15121.0,7.0,0.0,4.0,20.0,4.0,support,switched to competitor,0,2024-10,15.533333333333333
S-b75eaa,A-bf7919,2024-12-24,2026-02-12 22:02:11.429868,Basic,12,228,2736,False,False,False,False,monthly,False,HealthTech,US,Pro,3,2024-11-27,organic,False,20.0,5092.0,4.0,0.0,2.0,14.5,5.0,support,too expensive,0,2024-11,13.833333333333334
S-106283,A-a45270,2024-07-27,2026-02-12 22:02:11.429868,Enterprise,23,4577,54924,False,False,False,False,annual,True,HealthTech,US,Enterprise,3,2024-06-24,ads,False,66.0,27878.0,5.0,0.0,4.0,64.0,4.0,pricing,missing features,0,2024-06,18.833333333333332
S-f093d0,A-f19b24,2024-03-17,2026-02-12 22:02:11.429868,Pro,29,1421,17052,False,False,False,False,monthly,True,Cybersecurity,US,Pro,29,2023-01-10,organic,True,35.0,16390.0,5.0,0.0,2.0,35.5,4.0,Active,No feedback,0,2023-01,23.233333333333334
S-9c19fe,A-bd4513,2024-12-20,2026-02-12 22:02:11.429868,Enterprise,50,9950,119400,False,False,False,False,monthly,False,DevTools,AU,Enterprise,50,2024-11-06,event,True,53.0,14055.0,3.0,0.0,3.0,42.0,4.666666666666667,features,switched to competitor,0,2024-11,13.966666666666667
S-f27134,A-d4ac0e,2024-09-17,2026-02-12 22:02:11.429868,Basic,29,551,6612,False,False,False,False,annual,True,DevTools,UK,Basic,18,2024-04-20,ads,False,81.0,29735.0,3.0,2.0,4.0,21.0,3.5,Active,No feedback,0,2024-04,17.1
S-ef83b4,A-a09355,2024-11-04,2026-02-12 22:02:11.429868,Enterprise,33,6567,78804,False,False,False,False,monthly,True,FinTech,US,Basic,14,2024-08-10,organic,False,32.0,9229.0,0.0,0.0,5.0,32.6,4.0,support,No feedback,0,2024-08,15.5
S-00fcc5,A-40de06,2023-06-23,2026-02-12 22:02:11.429868,Basic,62,1178,14136,False,False,False,False,annual,False,Cybersecurity,US,Enterprise,28,2023-05-08,event,False,89.0,36084.0,2.0,1.0,3.0,40.333333333333336,4.0,Active,No feedback,0,2023-05,32.166666666666664
S-a6f0f1,A-d792a6,2024-04-26,2026-02-12 22:02:11.429868,Pro,4,196,2352,False,False,False,False,annual,True,DevTools,US,Enterprise,4,2023-01-23,organic,False,38.0,8498.0,1.0,0.0,5.0,40.6,4.0,support,missing features,0,2023-01,21.9
S-2c4527,A-6965e1,2024-12-22,2026-02-12 22:02:11.429868,Pro,13,637,7644,False,False,False,False,annual,True,DevTools,US,Basic,13,2024-11-25,organic,False,81.0,28627.0,0.0,0.0,3.0,39.0,3.0,features,switched to competitor,0,2024-11,13.9
S-0144ac,A-5a215a,2024-03-13,2026-02-12 22:02:11.429868,Enterprise,87,17313,207756,False,False,False,False,monthly,True,EdTech,FR,Enterprise,87,2024-01-05,other,False,30.0,9981.0,0.0,1.0,4.0,29.5,4.0,Active,No feedback,0,2024-01,23.366666666666667
S-8a50a0,A-cb5333,2024-12-11,2026-02-12 22:02:11.429868,Basic,33,627,7524,False,False,False,False,monthly,True,DevTools,US,Pro,33,2024-03-26,ads,False,71.0,23647.0,5.0,0.0,4.0,30.75,3.0,features,too expensive,0,2024-03,14.266666666666667
